2017-02-11 12:29 AM,71.6,45.5
2017-02-11 12:30 AM,71.6,45.4
2017-02-11 12:31 AM,71.6,45.0
2017-02-11 12:32 AM,71.6,45.2
2017-02-11 12:33 AM,71.6,44.7
2017-02-11 12:34 AM,71.6,44.0
2017-02-11 12:35 AM,71.78,45.1
2017-02-11 12:36 AM,71.6,44.1
2017-02-11 12:37 AM,71.6,43.9
2017-02-11 12:38 AM,71.6,44.6
2017-02-11 12:39 AM,71.6,45.2
2017-02-11 12:40 AM,71.6,44.5
2017-02-11 12:41 AM,71.78,45.7
2017-02-11 12:42 AM,71.78,46.3
2017-02-11 12:43 AM,71.78,46.3
2017-02-11 12:44 AM,71.78,45.7
2017-02-11 12:45 AM,71.78,46.9
2017-02-11 12:46 AM,71.78,47.5
2017-02-11 12:47 AM,71.78,48.3
2017-02-11 12:48 AM,71.78,48.9
2017-02-11 12:49 AM,71.78,49.4
2017-02-11 12:50 AM,71.78,49.3
2017-02-11 12:51 AM,71.78,49.7
2017-02-11 12:52 AM,71.78,47.2
2017-02-11 12:53 AM,71.6,49.9
2017-02-11 12:54 AM,71.6,49.5
2017-02-11 12:55 AM,71.6,48.4
2017-02-11 12:56 AM,71.6,48.7
2017-02-11 12:57 AM,71.6,49.3
2017-02-11 12:58 AM,71.6,46.8
2017-02-11 12:59 AM,71.6,48.6
2017-02-11 01:00 AM,71.6,47.8
2017-02-11 01:01 AM,71.6,46.6
2017-02-11 01:02 AM,71.6,46.7
2017-02-11 01:03 AM,71.6,46.4
2017-02-11 01:04 AM,71.6,46.0
2017-02-11 01:05 AM,71.78,46.1
2017-02-11 01:06 AM,71.6,46.1
2017-02-11 01:07 AM,71.6,45.8
2017-02-11 01:08 AM,71.6,45.5
2017-02-11 01:09 AM,71.78,46.0
2017-02-11 01:10 AM,71.78,45.6
2017-02-11 01:11 AM,71.6,45.8
2017-02-11 01:12 AM,71.78,46.3
2017-02-11 01:13 AM,71.78,46.5
2017-02-11 01:14 AM,71.78,45.3
2017-02-11 01:15 AM,71.78,46.4
2017-02-11 01:16 AM,71.78,45.6
2017-02-11 01:17 AM,71.78,45.6
2017-02-11 01:18 AM,71.78,46.2
2017-02-11 01:19 AM,71.78,44.7
2017-02-11 01:20 AM,71.78,45.0
2017-02-11 01:21 AM,71.78,44.4
2017-02-11 01:22 AM,71.78,44.3
2017-02-11 01:23 AM,71.78,45.3
2017-02-11 01:24 AM,71.78,45.2
2017-02-11 01:25 AM,71.78,44.2
2017-02-11 01:26 AM,71.78,44.4
2017-02-11 01:27 AM,71.78,44.6
2017-02-11 01:28 AM,71.78,44.5
2017-02-11 01:29 AM,71.78,44.3
2017-02-11 01:30 AM,71.78,44.7
2017-02-11 01:31 AM,71.78,43.9
2017-02-11 01:32 AM,71.78,44.1
2017-02-11 01:33 AM,71.78,44.9
2017-02-11 01:34 AM,71.78,44.5
2017-02-11 01:35 AM,71.78,44.2
2017-02-11 01:36 AM,71.78,44.0
2017-02-11 01:37 AM,71.78,44.1
2017-02-11 01:38 AM,71.78,44.4
2017-02-11 01:39 AM,71.78,43.8
2017-02-11 01:40 AM,71.78,43.3
2017-02-11 01:41 AM,71.6,43.2
2017-02-11 01:42 AM,71.6,43.5
2017-02-11 01:43 AM,71.78,44.1
2017-02-11 01:44 AM,71.78,44.0
2017-02-11 01:45 AM,71.6,43.8
2017-02-11 01:46 AM,71.6,43.5
2017-02-11 01:47 AM,71.6,43.5
2017-02-11 01:48 AM,71.78,43.2
2017-02-11 01:50 AM,71.6,43.4
2017-02-11 01:51 AM,71.6,44.0
2017-02-11 01:52 AM,71.6,43.9
2017-02-11 01:53 AM,71.6,42.6
2017-02-11 01:54 AM,71.6,41.8
2017-02-11 01:55 AM,71.42,44.0
2017-02-11 01:56 AM,71.42,44.1
2017-02-11 01:57 AM,71.42,42.4
2017-02-11 01:58 AM,71.42,41.7
2017-02-11 01:59 AM,71.42,43.8
2017-02-11 02:00 AM,71.24,44.3
2017-02-11 02:01 AM,71.42,43.6
2017-02-11 02:02 AM,71.42,44.7
2017-02-11 02:03 AM,71.42,44.8
2017-02-11 02:04 AM,71.42,44.5
2017-02-11 02:05 AM,71.42,43.7
2017-02-11 02:06 AM,71.42,44.5
2017-02-11 02:07 AM,71.42,42.9
2017-02-11 02:08 AM,71.42,42.2
2017-02-11 02:09 AM,71.42,43.7
2017-02-11 02:10 AM,71.24,42.5
2017-02-11 02:11 AM,71.24,42.8
2017-02-11 02:12 AM,71.24,43.3
2017-02-11 02:13 AM,71.24,41.6
2017-02-11 02:14 AM,71.24,43.8
2017-02-11 02:15 AM,71.24,43.9
2017-02-11 02:16 AM,71.24,43.7
2017-02-11 02:17 AM,71.42,44.2
2017-02-11 02:18 AM,71.42,43.4
2017-02-11 02:19 AM,71.42,43.3
2017-02-11 02:20 AM,71.42,41.7
2017-02-11 02:21 AM,71.24,42.7
2017-02-11 02:22 AM,71.42,43.1
2017-02-11 02:23 AM,71.42,43.1
2017-02-11 02:24 AM,71.42,43.4
2017-02-11 02:25 AM,71.42,43.5
2017-02-11 02:26 AM,71.42,41.7
2017-02-11 02:27 AM,71.24,42.4
2017-02-11 02:28 AM,71.42,43.2
2017-02-11 02:29 AM,71.42,43.6
2017-02-11 02:30 AM,71.42,43.7
2017-02-11 02:31 AM,71.42,43.2
2017-02-11 02:32 AM,71.42,42.2
2017-02-11 02:33 AM,71.24,42.0
2017-02-11 02:34 AM,71.42,42.1
2017-02-11 02:35 AM,71.42,42.1
2017-02-11 02:36 AM,71.24,41.6
2017-02-11 02:37 AM,71.24,41.6
2017-02-11 02:38 AM,71.24,41.6
2017-02-11 02:39 AM,71.24,41.6
2017-02-11 02:40 AM,71.24,41.9
2017-02-11 02:41 AM,71.06,41.5
2017-02-11 02:42 AM,71.06,41.9
2017-02-11 02:43 AM,71.06,41.5
2017-02-11 02:44 AM,71.24,42.0
2017-02-11 02:45 AM,71.24,41.6
2017-02-11 02:46 AM,71.24,42.1
2017-02-11 02:47 AM,71.24,41.6
2017-02-11 02:48 AM,71.24,41.6
2017-02-11 02:49 AM,71.24,42.1
2017-02-11 02:50 AM,71.24,41.9
2017-02-11 02:51 AM,71.06,42.2
2017-02-11 02:52 AM,71.24,41.6
2017-02-11 02:53 AM,71.06,41.5
2017-02-11 02:54 AM,71.06,41.5
2017-02-11 02:55 AM,71.06,41.5
2017-02-11 02:56 AM,70.88,41.4
2017-02-11 02:57 AM,70.88,41.4
2017-02-11 02:58 AM,70.88,42.3
2017-02-11 03:00 AM,70.88,42.2
2017-02-11 03:01 AM,70.88,42.4
2017-02-11 03:02 AM,70.88,41.4
2017-02-11 03:03 AM,70.88,42.1
2017-02-11 03:04 AM,70.88,41.4
2017-02-11 03:05 AM,70.88,41.4
2017-02-11 03:06 AM,70.88,41.4
2017-02-11 03:07 AM,70.88,41.4
2017-02-11 03:08 AM,70.88,41.4
2017-02-11 03:09 AM,70.88,41.4
2017-02-11 03:10 AM,70.88,41.4
2017-02-11 03:11 AM,70.88,42.0
2017-02-11 03:12 AM,70.88,41.4
2017-02-11 03:13 AM,70.88,41.8
2017-02-11 03:14 AM,70.88,42.6
2017-02-11 03:15 AM,70.88,41.7
2017-02-11 03:16 AM,70.88,41.7
2017-02-11 03:17 AM,70.88,41.5
2017-02-11 03:18 AM,70.88,41.4
2017-02-11 03:19 AM,70.88,41.6
2017-02-11 03:20 AM,70.88,41.8
2017-02-11 03:21 AM,70.88,42.0
2017-02-11 03:22 AM,70.88,41.5
2017-02-11 03:23 AM,70.88,41.6
2017-02-11 03:24 AM,70.88,41.5
2017-02-11 03:25 AM,70.88,41.6
2017-02-11 03:26 AM,70.88,41.4
2017-02-11 03:27 AM,70.7,41.3
2017-02-11 03:28 AM,70.7,42.0
2017-02-11 03:29 AM,70.7,41.7
2017-02-11 03:30 AM,70.7,42.2
2017-02-11 03:31 AM,70.7,43.3
2017-02-11 03:32 AM,70.7,43.8
2017-02-11 03:33 AM,70.7,43.4
2017-02-11 03:34 AM,70.7,43.4
2017-02-11 03:35 AM,70.7,42.6
2017-02-11 03:36 AM,70.7,42.2
2017-02-11 03:37 AM,70.7,41.3
2017-02-11 03:38 AM,70.7,41.3
2017-02-11 03:39 AM,70.52,41.2
2017-02-11 03:40 AM,70.52,42.9
2017-02-11 03:41 AM,70.52,43.1
2017-02-11 03:42 AM,70.52,42.5
2017-02-11 03:43 AM,70.52,41.2
2017-02-11 03:44 AM,70.52,42.8
2017-02-11 03:45 AM,70.34,43.6
2017-02-11 03:46 AM,70.52,43.4
2017-02-11 03:47 AM,70.52,43.2
2017-02-11 03:48 AM,70.34,41.5
2017-02-11 03:49 AM,70.34,41.5
2017-02-11 03:50 AM,70.34,44.0
2017-02-11 03:51 AM,70.52,44.1
2017-02-11 03:52 AM,70.52,44.0
2017-02-11 03:53 AM,70.52,44.1
2017-02-11 03:54 AM,70.52,44.3
2017-02-11 03:55 AM,70.52,41.4
2017-02-11 03:56 AM,70.34,43.7
2017-02-11 03:57 AM,70.16,43.4
2017-02-11 03:58 AM,69.98,38.7
2017-02-11 03:59 AM,69.8,43.7
2017-02-11 04:00 AM,69.8,43.7
2017-02-11 04:01 AM,69.62,42.8
2017-02-11 04:02 AM,69.44,43.7
2017-02-11 04:03 AM,69.62,44.6
2017-02-11 04:04 AM,69.62,42.6
2017-02-11 04:05 AM,69.62,44.6
2017-02-11 04:06 AM,69.62,45.0
